City of Sunnyvale,,,,
Report Number,Date,Violation Code,race,Sex
T507588,4/3/2019,22450A,Other Asian,Female
T507589,4/3/2019,4000A1,Asian Indian,Male
T507882,4/3/2019,21950A,White,Male
T508100,4/3/2019,24600B,Hispanic,Male
E225494,4/4/2019,22450A,Other Asian,F
E225495,4/4/2019,22450A,Other,M
E226789,4/4/2019,27360B 22349A,,M
E226790,4/4/2019,22349A,,M
E226791,4/4/2019,22349A,,F
E226792,4/4/2019,22349A 27360A,,F
E226793,4/4/2019,22349A,,F
E226794,4/4/2019,22450A,,F
T498720,4/4/2019,231235A,Other,Male
T501823,4/4/2019,5200A 5204A,Other Asian,Female
T503263,4/4/2019,21453A,White,Male
T505524,4/4/2019,12500A 4000A1,White,Male
T506292,4/4/2019,21461A,Asian Indian,Female
T506293,4/4/2019,22350,Asian Indian,Female
T506317,4/4/2019,12500A,Hispanic,Male
T506318,4/4/2019,4000A1,Asian Indian,Male
T506333,4/4/2019,4000A1,Hispanic,Female
T506989,4/4/2019,26708A 16028A 4000A1,White,Female
T506990,4/4/2019,16028A 24601 267085A,Hispanic,Male
T507190,4/4/2019,52011C,White,Female
T507191,4/4/2019,24252A,Other Asian,Male
T507192,4/4/2019,22107 26708A1,Asian Indian,Male
T507208,4/4/2019,5200A,Other Asian,Male
T507258,4/4/2019,22102,Other,Female
T507307,4/4/2019,4000A1 12500A 16028A,Other,Female
T507347,4/4/2019,21453A 14600A,Other Asian,Male
T507348,4/4/2019,27400,White,Female
T507349,4/4/2019,21950A,Other Asian,Female
T507386,4/4/2019,22103,Other,Male
T507387,4/4/2019,22103,Other,Male
T507388,4/4/2019,21453A,Other,Male
T507389,4/4/2019,22450A,White,Male
T507390,4/4/2019,22349A,Other Asian,Male
T507391,4/4/2019,22350,Other,Male
T507392,4/4/2019,22350,White,Male
T507393,4/4/2019,22349A,Other,Male
T507403,4/4/2019,24603B,Hispanic,Male
T507404,4/4/2019,22107,Asian Indian,Female
T507590,4/4/2019,12500A 16028A,Black,Female
T507591,4/4/2019,12500A 16028A,Hispanic,Female
T507883,4/4/2019,4000A1,White,Male
T507884,4/4/2019,23123A,Hispanic,Female
T508025,4/4/2019,4462B 16028A,Black,Male
T508101,4/4/2019,24600B,Other Asian,Male
T508102,4/4/2019,4000A1,White,Male
T508103,4/4/2019,4000A1,Hispanic,Female
T508125,4/4/2019,38300,White,Male
T508126,4/4/2019,14600A,Other Asian,Male
T508127,4/4/2019,21950A,Other Asian,Male
E222241,4/5/2019,21212A,,M
E222242,4/5/2019,21212A,,M
E222243,4/5/2019,22526A,,M
E223104,4/5/2019,231235A,Other Asian,M
E225496,4/5/2019,4000A1 5200A,Other,M
E225497,4/5/2019,4454A,White,M
E225498,4/5/2019,21453C,Other,M
E225499,4/5/2019,22450A,Other,M
E225500,4/5/2019,22450A,Other,M
E225501,4/5/2019,26710 12500A,Hispanic,M
E225502,4/5/2019,231235A,Other,M
E226467,4/5/2019,21453A,White,M
E226468,4/5/2019,22450A 12500A,Hispanic,F
E226469,4/5/2019,22450A,Asian Indian,M
T503870,4/5/2019,22350,Hispanic,Female
T503871,4/5/2019,5200A,Asian Indian,Male
T503872,4/5/2019,4000A1,Other Asian,Female
T506319,4/5/2019,4000A1,Hispanic,Male
T506991,4/5/2019,16028A 24601,Black,Male
T506992,4/5/2019,267085A 16028A,Black,Male
T506993,4/5/2019,26710,Hispanic,Male
T507111,4/5/2019,24601 12500A,Hispanic,Male
T507259,4/5/2019,22102,Other,Female
T507405,4/5/2019,24603B,White,Male
T507812,4/5/2019,23152B,White,Female
T508104,4/5/2019,4000A1,Hispanic,Female
T506994,4/6/2019,24400A 16028A,Hispanic,Female
T506995,4/6/2019,16028A 4000A1 12951A 267085A,Black,Male
T506996,4/6/2019,22450A,Hispanic,Female
T507112,4/6/2019,24400A1,Asian Indian,Male
T507113,4/6/2019,24601,Asian Indian,Male
T507114,4/6/2019,1489 10.56.140,White,Male
T507406,4/6/2019,24603B,Hispanic,Male
T507431,4/6/2019,12502A,White,Male
T507813,4/6/2019,23152A,Hispanic,Male
T507814,4/6/2019,23152A,Asian Indian,Male
T508105,4/6/2019,4000A1 16028A,Other Asian,Male
T508106,4/6/2019,4000A1,Asian Indian,Male
T508107,4/6/2019,24600B,Hispanic,Male
T508108,4/6/2019,24600B,White,Male
T505762,4/7/2019,23109A,Hispanic,Male
T505763,4/7/2019,146011A,Hispanic,Male
T506902,4/7/2019,22107,Asian Indian,Male
T506997,4/7/2019,21801A,Black,Male
T506998,4/7/2019,12500A 5200A,Asian Indian,Male
T506999,4/7/2019,267085A 16028A,Hispanic,Male
T507017,4/7/2019,21453A 12500A,Hispanic,Male
T507673,4/7/2019,22350 5200A,Hispanic,Male
T507928,4/7/2019,4000A1,Other Asian,Female
E222244,4/8/2019,231235A,,M
E222245,4/8/2019,231235A,,F
E222246,4/8/2019,231235A,,M
E222247,4/8/2019,231235A,,F
E222248,4/8/2019,231235A,,F
E222249,4/8/2019,231235A,,F
E223106,4/8/2019,12503 27315D1,Asian Indian,M
E223107,4/8/2019,22450A,White,F
E223108,4/8/2019,24603D,,F
E223109,4/8/2019,24603D,Other Asian,M
E223110,4/8/2019,22450A,Other Asian,M
E223111,4/8/2019,22450A,Asian Indian,F
E223112,4/8/2019,22450A,,M
E223113,4/8/2019,22450A,,F
E223114,4/8/2019,22450A 12500A,Hispanic,M
E223115,4/8/2019,22450A,,M
E223116,4/8/2019,21209A,,F
E223117,4/8/2019,21453A,,F
E224541,4/8/2019,22108,Other Asian,M
E224543,4/8/2019,24252A,White,M
E224544,4/8/2019,4000A1,White,M
E226470,4/8/2019,231235A,Asian Indian,F
E226471,4/8/2019,231235A,Other,F
E226472,4/8/2019,22400A,Hispanic,M
E226473,4/8/2019,231235A,Asian Indian,M
E226474,4/8/2019,231235A,White,M
E226475,4/8/2019,22400A,,M
E226476,4/8/2019,231235A,White,M
E226477,4/8/2019,4000A1 12951A,White,F
E226478,4/8/2019,14600A,Asian Indian,M
E226479,4/8/2019,22103,Other Asian,M
T498597,4/8/2019,21453C 16028A,Other Asian,Male
T503264,4/8/2019,4000A1 16028A,White,Male
T505343,4/8/2019,22450A,White,Female
T505344,4/8/2019,22450A,Other Asian,Male
T505345,4/8/2019,4000A1,Hispanic,Male
T506706,4/8/2019,4000A1,Hispanic,Male
T506971,4/8/2019,12500A,Hispanic,Male
T506972,4/8/2019,26708A,Hispanic,Male
T507018,4/8/2019,21453A 12500A 16028A,Other Asian,Male
T507087,4/8/2019,21658A,White,Male
T507088,4/8/2019,24400B,Other,Male
T507089,4/8/2019,22349A 12951A,White,Male
T507514,4/8/2019,21453A,Other,Male
T507515,4/8/2019,21453C,White,Male
T507516,4/8/2019,231235A,Other,Male
T507674,4/8/2019,231235A,White,Male
T507815,4/8/2019,23152A 23152F,Hispanic,Male
T507852,4/8/2019,231235A,White,Female
T507853,4/8/2019,23123A,Black,Female
T508008,4/8/2019,21460A,Other Asian,Male
T508009,4/8/2019,22400,Unknown,Male
T508010,4/8/2019,214615,Asian Indian,Female
T508011,4/8/2019,27315D1,Hispanic,Male
T508012,4/8/2019,22400A,Asian Indian,Male
T508013,4/8/2019,231235A,Hispanic,Male
T508014,4/8/2019,22400,Hispanic,Male
T508128,4/8/2019,21453A,Other,Male
T508129,4/8/2019,16028A,Asian Indian,Female
T508130,4/8/2019,231235A,White,Female
T508131,4/8/2019,231235A,White,Female
T508225,4/8/2019,21453A,White,Male
E221549,4/9/2019,22102,,F
E221550,4/9/2019,21955,,M
E221551,4/9/2019,22102 12951A,,M
E221552,4/9/2019,21460A,,F
E221553,4/9/2019,21460A,,M
E221554,4/9/2019,12500A,,M
E222250,4/9/2019,22349A,,F
E222251,4/9/2019,22349A,,M
E222252,4/9/2019,231235A,,F
E222253,4/9/2019,21651A,,F
E222254,4/9/2019,21461A,,M
E223118,4/9/2019,21453A,Black,M
E223119,4/9/2019,21453A,White,F
E223120,4/9/2019,21950A,Other Asian,M
E223121,4/9/2019,21453A,Other Asian,F
E223122,4/9/2019,231235A,Other Asian,M
E226480,4/9/2019,22349A,Asian Indian,M
E226481,4/9/2019,22349A,Asian Indian,M
E226482,4/9/2019,231235A,Asian Indian,M
E226483,4/9/2019,21460A,Other Asian,F
E226484,4/9/2019,21460A,White,F
E226485,4/9/2019,21460A 5204A,Hispanic,M
E226486,4/9/2019,22450A,White,F
E227302,4/9/2019,21453A,,F
E227303,4/9/2019,24252A,,M
E227502,4/9/2019,4000A1,Hispanic,M
E227503,4/9/2019,4000A1,Hispanic,M
E227602,4/9/2019,231235A,,M
E227603,4/9/2019,22100A,,M
E227605,4/9/2019,22450A 16028A,,M
E227606,4/9/2019,22450A 16028A,,M
E227607,4/9/2019,22450A 16028A,,F
E227608,4/9/2019,22450A,,M
E227609,4/9/2019,22450A,,M
T467415,4/9/2019,22101D,Hispanic,Male
T505346,4/9/2019,22450A,Other Asian,Male
T505347,4/9/2019,21955,Hispanic,Male
T505764,4/9/2019,21453A,Hispanic,Male
T505765,4/9/2019,22450A,Asian Indian,Male
T506903,4/9/2019,21453A,Other Asian,Male
T507072,4/9/2019,22450A 16028A,Other Asian,Male
T507242,4/9/2019,231235A,Other Asian,Female
T507243,4/9/2019,21650A,Other Asian,Male
T507244,4/9/2019,21955,Other Asian,Male
T507245,4/9/2019,21955,Black,Male
T507246,4/9/2019,23123A,Hispanic,Female
T507247,4/9/2019,22101D,White,Male
T507248,4/9/2019,23124A,White,Female
T507249,4/9/2019,21209A 12951A,Asian Indian,Female
T507394,4/9/2019,22349A,Unknown,Male
T507395,4/9/2019,22349A,Hispanic,Female
T507396,4/9/2019,22400A,Other,Male
T507397,4/9/2019,22349A 12500A 16028A,Hispanic,Male
T507398,4/9/2019,22349A,White,Male
T508132,4/9/2019,267085A,Asian Indian,Male
T508133,4/9/2019,38300,Other,Male
T508975,4/9/2019,21453A,Asian Indian,Male
T508976,4/9/2019,22500D,Other Asian,Male
T508977,4/9/2019,21209A,Hispanic,Male
E223123,4/10/2019,23123A,White,F
E223124,4/10/2019,231235A,White,F
E223125,4/10/2019,231235A,White,M
E226487,4/10/2019,21453A,White,M
E226488,4/10/2019,21453A,Hispanic,M
E226489,4/10/2019,22450A,White,F
E227304,4/10/2019,4000A1 16028A,,M
E227305,4/10/2019,40004A,Other,F
E227306,4/10/2019,4000A1,,F
E227307,4/10/2019,4000A1,,M
T503873,4/10/2019,5200A,White,Female
T503874,4/10/2019,5200A,White,Female
T506974,4/10/2019,12500A 4462B 4000A1,White,Male
T507090,4/10/2019,4000A1,Hispanic,Female
T507399,4/10/2019,22349A,Other,Female
T507517,4/10/2019,23123A,Hispanic,Female
T507592,4/10/2019,5200A,Other Asian,Male
T507593,4/10/2019,22450A 21453B,Other Asian,Male
T507594,4/10/2019,22450A,White,Male
T507595,4/10/2019,12500A,Hispanic,Female
T507596,4/10/2019,12500A 21453B,Hispanic,Male
T507597,4/10/2019,5200A 146015A,Hispanic,Female
T507598,4/10/2019,5200A,Other Asian,Female
T507908,4/10/2019,231235A,White,Female
T507909,4/10/2019,4000A1,Hispanic,Male
T508015,4/10/2019,22400,Hispanic,Male
T508016,4/10/2019,22450A,Other Asian,Male
T508017,4/10/2019,27315D1 12500A,Hispanic,Male
T508018,4/10/2019,22450A,Other Asian,Male
T508020,4/10/2019,27315D1,Hispanic,Male
T508021,4/10/2019,27315D1,Other Asian,Male
T508022,4/10/2019,27315E,White,Female
T508023,4/10/2019,22400,Other Asian,Male
T508325,4/10/2019,22349A 12500A 5201A,Hispanic,Male
E222255,4/11/2019,21453A,,M
E222256,4/11/2019,231235A,,F
E222257,4/11/2019,21453A,,M
E222258,4/11/2019,231235A,,M
E222259,4/11/2019,231235A,,M
E222260,4/11/2019,231235A,,M
E222261,4/11/2019,21950A,,M
E222262,4/11/2019,21461A,,M
E222263,4/11/2019,21461A,,F
E222264,4/11/2019,21461A,,M
E222265,4/11/2019,27315E,,F
E222266,4/11/2019,21461A,,F
E223126,4/11/2019,21453A,Hispanic,M
E223127,4/11/2019,21453A 21806A1,Other Asian,F
E223128,4/11/2019,22450A 27151A,Hispanic,M
E223129,4/11/2019,231235A,Other Asian,F
E223130,4/11/2019,21453A,Asian Indian,F
E223131,4/11/2019,231235A,Other Asian,F
E223132,4/11/2019,21453A,Other Asian,M
E223133,4/11/2019,22101D,Asian Indian,M
E223134,4/11/2019,21209A,Other Asian,F
E223135,4/11/2019,21209A,Asian Indian,M
E223136,4/11/2019,21209A,White,M
E223137,4/11/2019,21209A,Asian Indian,M
E226490,4/11/2019,22450A,Asian Indian,F
E226491,4/11/2019,22450A,Other Asian,F
E226492,4/11/2019,22450A,Other,F
E226493,4/11/2019,21209A,Other Asian,M
E226494,4/11/2019,21209A,,M
E226495,4/11/2019,21209A,Other Asian,M
E226496,4/11/2019,21209A,Other Asian,F
E226497,4/11/2019,21209A,White,F
E226498,4/11/2019,21209A,Asian Indian,F
E226499,4/11/2019,21209A,Asian Indian,M
E226500,4/11/2019,21209A,Other Asian,M
E227204,4/11/2019,24600B,,M
E227205,4/11/2019,24600B,,M
E227309,4/11/2019,21453B,,M
E227310,4/11/2019,4000A1 12500A 16028A,Hispanic,M
T506320,4/11/2019,12500A 4000A1,Hispanic,Male
T506321,4/11/2019,4000A1 24603B,Hispanic,Male
T506660,4/11/2019,22450A,White,Male
T506661,4/11/2019,12500A 4000A1,Hispanic,Male
T506662,4/11/2019,22450A,Unknown,Female
T506663,4/11/2019,22450A,Unknown,Female
T507675,4/11/2019,21954A,Black,Male
T508019,4/11/2019,27315D1,Other,Male
T508226,4/11/2019,21453A,White,Female
T508227,4/11/2019,4000A1 12500A 24603E 16028A,Hispanic,Male
T508300,4/11/2019,26710 16028A,White,Male
E222267,4/12/2019,4000A1 5200A 16028A,,M
E225504,4/12/2019,4000A1,Asian Indian,M
E227208,4/12/2019,23123A,,F
E227311,4/12/2019,231235A 12500A,Hispanic,M
E227312,4/12/2019,40004A,,M
E227313,4/12/2019,231235A,,M
E227314,4/12/2019,40004A,,M
E227315,4/12/2019,21453B,White,M
E227701,4/12/2019,5201F,White,F
E227702,4/12/2019,22107,,M
T502367,4/12/2019,5200A,Asian Indian,Female
T506322,4/12/2019,22450A 24603B,Other,Female
T506323,4/12/2019,5200A,Hispanic,Male
T506324,4/12/2019,21453A,Other Asian,Male
T506531,4/12/2019,24252A,Asian Indian,Male
T507213,4/12/2019,4000A1 5201D,White,Male
T507214,4/12/2019,22350,Hispanic,Male
T507285,4/12/2019,5200A,Other Asian,Female
T507286,4/12/2019,22400A,Other,Female
T507308,4/12/2019,4000A1,White,Female
T507678,4/12/2019,12500A,Hispanic,Male
T507827,4/12/2019,22450A,Other Asian,Male
T507828,4/12/2019,22103,Hispanic,Male
T507829,4/12/2019,22450A,Other Asian,Female
T507830,4/12/2019,22450A,Other,Male
T507831,4/12/2019,22450A 22103 12500A 16028A,Hispanic,Male
T507832,4/12/2019,22450A,Other,Female
T507885,4/12/2019,21954A,Hispanic,Male
T508229,4/12/2019,21950A 14603,White,Female
T508230,4/12/2019,21453C,Asian Indian,Male
T508350,4/12/2019,21453A,Other,Male
T498598,4/13/2019,21453C,Hispanic,Male
T501824,4/13/2019,26708A1 5201F2,White,Male
T503265,4/13/2019,21453A,Asian Indian,Male
T504567,4/13/2019,22106,Black,Male
T505160,4/13/2019,22450A,Asian Indian,Male
T507215,4/13/2019,44625 4000A1,Other Asian,Male
T507817,4/13/2019,23152A 23152B,Asian Indian,Male
T508301,4/13/2019,12500A 4000A1,White,Male
E227209,4/14/2019,231235A,,M
E227210,4/14/2019,22108,,M
E227317,4/14/2019,23123A,,M
E227318,4/14/2019,231235A,,F
T498721,4/14/2019,24603B 12500A,White,Male
T502368,4/14/2019,5200A,White,Male
T506032,4/14/2019,5200A,Other,Male
T507116,4/14/2019,4000A1 24400A1,Asian Indian,Male
T507117,4/14/2019,22450A,White,Male
T507777,4/14/2019,23152A,Hispanic,Male
E221557,4/15/2019,21453A,,M
E227003,4/15/2019,5201A 26101B,White,M
E227004,4/15/2019,12951A,Asian Indian,F
E227005,4/15/2019,231235A,Black,F
E227006,4/15/2019,231235A,,M
E227007,4/15/2019,231235A,White,M
E227008,4/15/2019,22107,Hispanic,M
E227009,4/15/2019,22350,,M
E227010,4/15/2019,22400A,Other Asian,F
E227011,4/15/2019,21212A,Hispanic,M
E227012,4/15/2019,21212A,Hispanic,M
E227014,4/15/2019,21212A,Hispanic,M
E227015,4/15/2019,22350,Hispanic,M
E227016,4/15/2019,21453A,Other Asian,M
E227612,4/15/2019,231235A,,M
E227613,4/15/2019,21453C,,M
E227614,4/15/2019,22450A,,M
E227615,4/15/2019,24400A 24600C,,M
E227703,4/15/2019,231235A,Hispanic,M
T503186,4/15/2019,4000A1,White,Male
T506294,4/15/2019,22350,Other Asian,Female
T506788,4/15/2019,21453A,Other,Male
T506789,4/15/2019,21453A,Other,Female
T506790,4/15/2019,23123A,Other Asian,Female
T506791,4/15/2019,23123A,Hispanic,Male
T506792,4/15/2019,23123A,Hispanic,Male
T506793,4/15/2019,23123A,Other,Female
T506794,4/15/2019,23123A,Other Asian,Female
T506795,4/15/2019,21453A,Other,Male
T507034,4/15/2019,22400A 22100B,Other Asian,Male
T507035,4/15/2019,24400A2 27007 5200A,Other Asian,Male
T507073,4/15/2019,4000A1,Hispanic,Male
T507407,4/15/2019,4159,Asian Indian,Male
T507534,4/15/2019,146011A,Hispanic,Male
T508052,4/15/2019,4454A,White,Female
T508351,4/15/2019,4000A1,Asian Indian,Male
E222268,4/16/2019,5204A 16028A,,M
E222269,4/16/2019,22101D,,F
E222270,4/16/2019,22101D,,M
E222271,4/16/2019,231235A,,M
E223142,4/16/2019,23123A,,M
E223143,4/16/2019,22101D,,M
E227017,4/16/2019,21453A,Other Asian,F
E227018,4/16/2019,21453A,Asian Indian,M
E227019,4/16/2019,21453A,Other Asian,M
E227020,4/16/2019,22349A,Asian Indian,F
E227021,4/16/2019,22349A,Other Asian,F
E227022,4/16/2019,22450A,Other Asian,M
E227504,4/16/2019,22350 22107,,M
E227616,4/16/2019,23123A 4000A1 12951A,Hispanic,F
T505349,4/16/2019,21453A,White,Male
T506796,4/16/2019,21453A,Other Asian,Female
T507820,4/16/2019,12500A,Black,Male
T507821,4/16/2019,21650 16028A,Black,Male
T508053,4/16/2019,22108,Other,Male
T508054,4/16/2019,22108,Other Asian,Female
T508231,4/16/2019,27315D1,Hispanic,Male
T508326,4/16/2019,22349A,Other,Female
T508327,4/16/2019,22349A,Black,Male
T508328,4/16/2019,22349A,White,Male
T508978,4/16/2019,22103 267085A 4454A,Unknown,Female
E221560,4/17/2019,231235A,,F
E221561,4/17/2019,231235A,,F
E221562,4/17/2019,231235A,,F
E221563,4/17/2019,231235A 12951A 16028A,,M
E221564,4/17/2019,231235A,,F
E221565,4/17/2019,231235A,,F
E221566,4/17/2019,231235A,,F
E221567,4/17/2019,231235A,,F
E221568,4/17/2019,231235A,,F
E221569,4/17/2019,231235A,,F
E221570,4/17/2019,5200A 12500A,,M
E221571,4/17/2019,146011A 146015A 231235A,,M
E221572,4/17/2019,231235A,,M
E221573,4/17/2019,231235A,,F
E222272,4/17/2019,27315E,,M
E222273,4/17/2019,27315E,,M
E222274,4/17/2019,16028A,,M
E222275,4/17/2019,27315D1,,M
E222276,4/17/2019,231235A,,M
E222277,4/17/2019,231235A,,F
E222278,4/17/2019,27315D1,,F
E222279,4/17/2019,231235A,,F
E222280,4/17/2019,23123A,,M
E222281,4/17/2019,231235A,,F
E222282,4/17/2019,231235A,,M
E222283,4/17/2019,231235A,,M
E222284,4/17/2019,231235A,,M
E222285,4/17/2019,231235A,,M
E224546,4/17/2019,231235A,White,M
E224547,4/17/2019,23123A,White,M
E224548,4/17/2019,23123A,Asian Indian,M
E224549,4/17/2019,23123A,White,M
E224550,4/17/2019,231235A,Hispanic,F
E225505,4/17/2019,23123A,Other,M
E225506,4/17/2019,23123A,White,M
E225507,4/17/2019,23123A,Black,F
E225508,4/17/2019,231235A,Black,F
E225509,4/17/2019,231235A,Hispanic,F
E225510,4/17/2019,231235A,Other,M
E227023,4/17/2019,231235A,White,F
E227024,4/17/2019,27315D1,White,M
E227025,4/17/2019,27315D1,White,M
E227026,4/17/2019,231235A,Hispanic,F
E227027,4/17/2019,231235A,Hispanic,M
E227028,4/17/2019,231235A,White,M
E227029,4/17/2019,5200A,Other,F
E227030,4/17/2019,231235A,Hispanic,M
E227031,4/17/2019,231235A,White,M
E227032,4/17/2019,5200A,White,F
E227033,4/17/2019,231235A,Asian Indian,M
E227034,4/17/2019,21453A,Other Asian,F
E227704,4/17/2019,4000A1,White,M
E227705,4/17/2019,22450A,White,F
T501768,4/17/2019,20002A,Hispanic,Male
T503876,4/17/2019,267085A,Other,Male
T505708,4/17/2019,21453A,Asian Indian,Male
T505767,4/17/2019,22450A 16028A,Asian Indian,Male
T505768,4/17/2019,23103A 16028A,Hispanic,Male
T505769,4/17/2019,23103,White,Male
T507833,4/17/2019,16025A,Hispanic,Female
T507834,4/17/2019,4000A1,Hispanic,Female
T507835,4/17/2019,4000A1,White,Female
T507886,4/17/2019,22107,Hispanic,Male
T508055,4/17/2019,16028A 146012A,Hispanic,Male
T508075,4/17/2019,21453A,Other Asian,Male
T508076,4/17/2019,231235A,Other Asian,Female
T508077,4/17/2019,21453A 14600A 4159,Other Asian,Male
T508078,4/17/2019,22101D 14600A,White,Male
T508079,4/17/2019,231235A 14600A,White,Male
T508135,4/17/2019,14600A,White,Male
T508136,4/17/2019,14600A,Asian Indian,Female
T508137,4/17/2019,5200A,Hispanic,Female
T509026,4/17/2019,4000A1 16028A 12500A,Hispanic,Female
E222286,4/18/2019,22526A,,M
E222287,4/18/2019,22101D,,M
E222288,4/18/2019,231235A,,F
E222289,4/18/2019,22526A,,M
E222290,4/18/2019,22526A,,M
E222291,4/18/2019,22101D,,M
E222292,4/18/2019,22101D,,M
E222293,4/18/2019,22101D,,F
E222294,4/18/2019,22101D,,M
E222295,4/18/2019,22101D,,M
E222296,4/18/2019,22349A,,F
E222297,4/18/2019,22349A,,M
E222298,4/18/2019,22349A,,M
E222299,4/18/2019,12951A,,F
E222300,4/18/2019,22349A,,M
E222301,4/18/2019,21955,,M
E222302,4/18/2019,22349A,,F
E223144,4/18/2019,21453A,,M
E223145,4/18/2019,23123A,,M
E223146,4/18/2019,231235A,,F
E223147,4/18/2019,22101D,,M
E223148,4/18/2019,22101D,,M
E223149,4/18/2019,21453A,,M
E223150,4/18/2019,21456B,,M
E225511,4/18/2019,22450A,,M
E225512,4/18/2019,22450A,Other Asian,F
E225513,4/18/2019,22450B,,M
E225514,4/18/2019,22450A,Other Asian,M
E225515,4/18/2019,21453B,White,M
E225516,4/18/2019,22450A,Asian Indian,M
E225517,4/18/2019,22450A,Other Asian,F
E225518,4/18/2019,4454A 16028A,Hispanic,M
E225519,4/18/2019,22450A,Asian Indian,M
T505770,4/18/2019,21755 146011A,Hispanic,Male
T508056,4/18/2019,5200,Other,Female
T508057,4/18/2019,23123A,Hispanic,Male
T508329,4/18/2019,22400A 12500A,Other,Male
T508979,4/18/2019,21955,Other Asian,Female
T509002,4/18/2019,12500A,Hispanic,Male
E222303,4/19/2019,27315D1,,M
E224552,4/19/2019,231235A 4454A,Other Asian,M
E224553,4/19/2019,26708A1,Other Asian,F
E224554,4/19/2019,21209A,White,M
E224555,4/19/2019,21209A,Other Asian,M
E224556,4/19/2019,21209A,Other,F
E224557,4/19/2019,21209A,Other,M
E224559,4/19/2019,21209A,Other,M
E224560,4/19/2019,21209A,White,F
E224561,4/19/2019,21209A,Other,M
E224562,4/19/2019,21209A,Hispanic,M
E224564,4/19/2019,21209A,Other,M
E224565,4/19/2019,21209A,Other Asian,M
E225520,4/19/2019,231235A,,F
E225521,4/19/2019,21453A,White,F
E225522,4/19/2019,231235A,Asian Indian,M
E225523,4/19/2019,21209A,Other Asian,F
E225524,4/19/2019,21209A,,M
E225525,4/19/2019,21209A,,M
E225526,4/19/2019,21209A,,M
E225527,4/19/2019,21209A,Other,M
E227035,4/19/2019,22349A,Hispanic,M
E227036,4/19/2019,22349A,Other Asian,F
E227037,4/19/2019,22349A,Other,M
E227038,4/19/2019,22349A,Hispanic,F
E227039,4/19/2019,231235A,Other Asian,M
E227040,4/19/2019,21658A,White,M
